temperature, rainfall, humidity, yeild1, yeild2, yeild3
69.00  ,  68.00  ,  27.00  ,  371.30  ,  371.30  ,  2090.00
82.00  ,  64.00  ,  58.00  ,  657.80  ,  657.80  ,  2628.00
85.00  ,  74.00  ,  29.00  ,  405.50  ,  405.50  ,  2388.00
77.00  ,  65.00  ,  61.00  ,  684.20  ,  684.20  ,  2623.00
20.00  ,  65.00  ,  70.00  ,  738.50  ,  738.50  ,  2065.00
74.00  ,  40.00  ,  57.00  ,  613.40  ,  613.40  ,  2206.00
73.00  ,  30.00  ,  23.00  ,  287.10  ,  287.10  ,  1588.00
38.00  ,  28.00  ,  40.00  ,  423.40  ,  423.40  ,  1380.00
63.00  ,  38.00  ,  66.00  ,  688.10  ,  688.10  ,  2174.00
27.00  ,  45.00  ,  25.00  ,  302.00  ,  302.00  ,  1259.00
44.00  ,  70.00  ,  25.00  ,  343.00  ,  343.00  ,  1788.00
46.00  ,  43.00  ,  52.00  ,  557.30  ,  557.30  ,  1839.00
93.00  ,  27.00  ,  76.00  ,  780.80  ,  780.80  ,  2531.00
80.00  ,  69.00  ,  98.00  ,  1031.30  ,  1031.30  ,  3229.00
73.00  ,  50.00  ,  74.00  ,  782.30  ,  782.30  ,  2562.00
95.00  ,  34.00  ,  30.00  ,  367.70  ,  367.70  ,  2002.00
44.00  ,  62.00  ,  88.00  ,  912.20  ,  912.20  ,  2566.00
90.00  ,  60.00  ,  79.00  ,  849.80  ,  849.80  ,  2966.00
60.00  ,  92.00  ,  23.00  ,  361.20  ,  361.20  ,  2238.00
53.00  ,  47.00  ,  92.00  ,  934.00  ,  934.00  ,  2535.00
89.00  ,  53.00  ,  57.00  ,  637.80  ,  637.80  ,  2555.00
71.00  ,  58.00  ,  33.00  ,  414.50  ,  414.50  ,  2068.00
88.00  ,  57.00  ,  30.00  ,  394.10  ,  394.10  ,  2217.00
85.00  ,  55.00  ,  51.00  ,  583.20  ,  583.20  ,  2449.00
38.00  ,  65.00  ,  89.00  ,  922.30  ,  922.30  ,  2547.00
21.00  ,  34.00  ,  69.00  ,  689.50  ,  689.50  ,  1660.00
64.00  ,  64.00  ,  69.00  ,  750.00  ,  750.00  ,  2566.00
89.00  ,  33.00  ,  52.00  ,  565.80  ,  565.80  ,  2225.00
89.00  ,  87.00  ,  40.00  ,  525.60  ,  525.60  ,  2759.00
52.00  ,  82.00  ,  44.00  ,  537.40  ,  537.40  ,  2306.00
51.00  ,  71.00  ,  39.00  ,  476.60  ,  476.60  ,  2081.00
72.00  ,  85.00  ,  38.00  ,  496.10  ,  496.10  ,  2501.00
72.00  ,  76.00  ,  61.00  ,  696.00  ,  696.00  ,  2706.00
93.00  ,  52.00  ,  27.00  ,  362.50  ,  362.50  ,  2170.00
39.00  ,  34.00  ,  94.00  ,  928.50  ,  928.50  ,  2226.00
79.00  ,  77.00  ,  52.00  ,  618.00  ,  618.00  ,  2677.00
80.00  ,  96.00  ,  27.00  ,  413.20  ,  413.20  ,  2586.00
49.00  ,  86.00  ,  51.00  ,  605.50  ,  605.50  ,  2420.00
61.00  ,  94.00  ,  100.00  ,  1072.70  ,  1072.70  ,  3354.00
63.00  ,  52.00  ,  38.00  ,  448.70  ,  448.70  ,  1964.00
24.00  ,  78.00  ,  59.00  ,  656.20  ,  656.20  ,  2128.00
27.00  ,  52.00  ,  92.00  ,  927.50  ,  927.50  ,  2288.00
39.00  ,  41.00  ,  97.00  ,  965.20  ,  965.20  ,  2359.00
24.00  ,  99.00  ,  94.00  ,  1005.50  ,  1005.50  ,  2891.00
84.00  ,  82.00  ,  88.00  ,  958.20  ,  958.20  ,  3306.00
36.00  ,  47.00  ,  76.00  ,  778.30  ,  778.30  ,  2107.00
58.00  ,  48.00  ,  39.00  ,  450.20  ,  450.20  ,  1866.00
78.00  ,  51.00  ,  49.00  ,  556.10  ,  556.10  ,  2285.00
88.00  ,  64.00  ,  46.00  ,  550.40  ,  550.40  ,  2532.00
65.00  ,  43.00  ,  68.00  ,  714.00  ,  714.00  ,  2291.00
41.00  ,  41.00  ,  65.00  ,  671.80  ,  671.80  ,  1935.00
52.00  ,  44.00  ,  91.00  ,  920.40  ,  920.40  ,  2470.00
97.00  ,  79.00  ,  38.00  ,  500.80  ,  500.80  ,  2723.00
77.00  ,  91.00  ,  96.00  ,  1040.00  ,  1040.00  ,  3451.00
21.00  ,  90.00  ,  50.00  ,  587.50  ,  587.50  ,  2122.00
83.00  ,  25.00  ,  21.00  ,  267.20  ,  267.20  ,  1615.00
74.00  ,  29.00  ,  77.00  ,  783.10  ,  783.10  ,  2343.00
25.00  ,  72.00  ,  41.00  ,  483.30  ,  483.30  ,  1810.00
46.00  ,  87.00  ,  40.00  ,  504.10  ,  504.10  ,  2243.00
72.00  ,  70.00  ,  80.00  ,  863.00  ,  863.00  ,  2894.00
46.00  ,  22.00  ,  71.00  ,  704.80  ,  704.80  ,  1832.00
56.00  ,  57.00  ,  74.00  ,  782.90  ,  782.90  ,  2449.00
24.00  ,  38.00  ,  95.00  ,  935.40  ,  935.40  ,  2112.00
99.00  ,  55.00  ,  80.00  ,  857.00  ,  857.00  ,  3023.00
81.00  ,  32.00  ,  23.00  ,  293.70  ,  293.70  ,  1710.00
37.00  ,  55.00  ,  45.00  ,  504.00  ,  504.00  ,  1789.00
93.00  ,  40.00  ,  67.00  ,  714.90  ,  714.90  ,  2574.00
27.00  ,  90.00  ,  98.00  ,  1032.10  ,  1032.10  ,  2866.00
84.00  ,  28.00  ,  94.00  ,  943.20  ,  943.20  ,  2688.00
97.00  ,  43.00  ,  38.00  ,  454.00  ,  454.00  ,  2255.00
94.00  ,  73.00  ,  89.00  ,  960.70  ,  960.70  ,  3323.00
84.00  ,  77.00  ,  33.00  ,  445.70  ,  445.70  ,  2471.00
74.00  ,  38.00  ,  35.00  ,  408.40  ,  408.40  ,  1872.00
87.00  ,  30.00  ,  72.00  ,  744.90  ,  744.90  ,  2442.00
56.00  ,  94.00  ,  71.00  ,  803.40  ,  803.40  ,  2888.00
84.00  ,  33.00  ,  27.00  ,  333.30  ,  333.30  ,  1815.00
59.00  ,  64.00  ,  46.00  ,  535.90  ,  535.90  ,  2184.00
77.00  ,  63.00  ,  70.00  ,  764.40  ,  764.40  ,  2723.00
38.00  ,  21.00  ,  50.00  ,  506.30  ,  506.30  ,  1429.00
92.00  ,  78.00  ,  55.00  ,  653.40  ,  653.40  ,  2888.00
29.00  ,  70.00  ,  91.00  ,  942.70  ,  942.70  ,  2532.00
49.00  ,  87.00  ,  40.00  ,  505.60  ,  505.60  ,  2279.00
32.00  ,  93.00  ,  53.00  ,  624.50  ,  624.50  ,  2335.00
57.00  ,  89.00  ,  91.00  ,  981.40  ,  981.40  ,  3115.00
82.00  ,  88.00  ,  40.00  ,  523.40  ,  523.40  ,  2688.00
54.00  ,  76.00  ,  28.00  ,  383.40  ,  383.40  ,  2028.00
99.00  ,  94.00  ,  75.00  ,  861.70  ,  861.70  ,  3460.00
20.00  ,  81.00  ,  52.00  ,  593.70  ,  593.70  ,  2021.00
87.00  ,  94.00  ,  47.00  ,  598.10  ,  598.10  ,  2924.00
23.00  ,  89.00  ,  87.00  ,  927.60  ,  927.60  ,  2651.00
85.00  ,  74.00  ,  75.00  ,  828.70  ,  828.70  ,  3032.00
26.00  ,  53.00  ,  27.00  ,  330.30  ,  330.30  ,  1379.00
45.00  ,  82.00  ,  94.00  ,  993.90  ,  993.90  ,  2922.00
44.00  ,  64.00  ,  89.00  ,  924.00  ,  924.00  ,  2606.00
63.00  ,  71.00  ,  37.00  ,  464.20  ,  464.20  ,  2197.00
23.00  ,  50.00  ,  78.00  ,  794.10  ,  794.10  ,  2018.00
43.00  ,  58.00  ,  29.00  ,  363.70  ,  363.70  ,  1676.00
25.00  ,  22.00  ,  100.00  ,  961.10  ,  961.10  ,  1986.00
42.00  ,  52.00  ,  95.00  ,  962.60  ,  962.60  ,  2510.00
77.00  ,  78.00  ,  46.00  ,  563.10  ,  563.10  ,  2582.00
65.00  ,  50.00  ,  67.00  ,  713.90  ,  713.90  ,  2368.00
74.00  ,  94.00  ,  44.00  ,  564.00  ,  564.00  ,  2726.00
75.00  ,  93.00  ,  28.00  ,  416.00  ,  416.00  ,  2501.00
66.00  ,  100.00  ,  66.00  ,  770.20  ,  770.20  ,  3016.00
85.00  ,  51.00  ,  67.00  ,  725.20  ,  725.20  ,  2621.00
36.00  ,  94.00  ,  58.00  ,  673.80  ,  673.80  ,  2466.00
46.00  ,  63.00  ,  78.00  ,  822.50  ,  822.50  ,  2463.00
52.00  ,  97.00  ,  83.00  ,  915.70  ,  915.70  ,  3047.00
86.00  ,  58.00  ,  50.00  ,  578.40  ,  578.40  ,  2486.00
38.00  ,  37.00  ,  57.00  ,  591.50  ,  591.50  ,  1735.00
49.00  ,  75.00  ,  55.00  ,  628.00  ,  628.00  ,  2333.00
64.00  ,  89.00  ,  60.00  ,  699.70  ,  699.70  ,  2765.00
89.00  ,  26.00  ,  25.00  ,  308.30  ,  308.30  ,  1756.00
26.00  ,  30.00  ,  53.00  ,  539.60  ,  539.60  ,  1444.00
61.00  ,  74.00  ,  62.00  ,  697.10  ,  697.10  ,  2562.00
69.00  ,  64.00  ,  53.00  ,  605.30  ,  605.30  ,  2402.00
71.00  ,  38.00  ,  81.00  ,  830.10  ,  830.10  ,  2480.00
76.00  ,  53.00  ,  34.00  ,  419.70  ,  419.70  ,  2077.00
92.00  ,  95.00  ,  70.00  ,  813.50  ,  813.50  ,  3319.00
43.00  ,  93.00  ,  56.00  ,  657.60  ,  657.60  ,  2509.00
35.00  ,  82.00  ,  89.00  ,  942.90  ,  942.90  ,  2732.00
49.00  ,  47.00  ,  60.00  ,  637.60  ,  637.60  ,  2039.00
43.00  ,  34.00  ,  87.00  ,  866.10  ,  866.10  ,  2176.00
32.00  ,  48.00  ,  51.00  ,  547.60  ,  547.60  ,  1722.00
54.00  ,  80.00  ,  71.00  ,  784.20  ,  784.20  ,  2682.00
77.00  ,  38.00  ,  45.00  ,  501.90  ,  501.90  ,  2048.00
99.00  ,  20.00  ,  59.00  ,  618.30  ,  618.30  ,  2274.00
33.00  ,  76.00  ,  41.00  ,  492.50  ,  492.50  ,  1958.00
22.00  ,  84.00  ,  98.00  ,  1021.80  ,  1021.80  ,  2728.00
68.00  ,  29.00  ,  23.00  ,  283.30  ,  283.30  ,  1515.00
34.00  ,  91.00  ,  42.00  ,  521.70  ,  521.70  ,  2179.00
68.00  ,  22.00  ,  87.00  ,  863.00  ,  863.00  ,  2320.00
79.00  ,  72.00  ,  25.00  ,  363.10  ,  363.10  ,  2234.00
81.00  ,  68.00  ,  34.00  ,  441.70  ,  441.70  ,  2332.00
76.00  ,  94.00  ,  53.00  ,  647.80  ,  647.80  ,  2876.00
31.00  ,  90.00  ,  25.00  ,  362.50  ,  362.50  ,  1892.00
69.00  ,  30.00  ,  92.00  ,  919.90  ,  919.90  ,  2506.00
53.00  ,  85.00  ,  84.00  ,  909.80  ,  909.80  ,  2917.00
45.00  ,  68.00  ,  39.00  ,  469.70  ,  469.70  ,  1970.00
93.00  ,  96.00  ,  93.00  ,  1026.90  ,  1026.90  ,  3666.00
82.00  ,  21.00  ,  48.00  ,  509.90  ,  509.90  ,  1929.00
45.00  ,  95.00  ,  70.00  ,  790.00  ,  790.00  ,  2755.00
80.00  ,  24.00  ,  23.00  ,  282.80  ,  282.80  ,  1594.00
77.00  ,  87.00  ,  88.00  ,  961.20  ,  961.20  ,  3287.00
89.00  ,  64.00  ,  44.00  ,  532.50  ,  532.50  ,  2516.00
88.00  ,  30.00  ,  85.00  ,  865.00  ,  865.00  ,  2636.00
57.00  ,  23.00  ,  88.00  ,  868.00  ,  868.00  ,  2215.00
79.00  ,  94.00  ,  87.00  ,  962.10  ,  962.10  ,  3388.00
57.00  ,  91.00  ,  30.00  ,  422.80  ,  422.80  ,  2287.00
97.00  ,  32.00  ,  70.00  ,  734.10  ,  734.10  ,  2560.00
42.00  ,  63.00  ,  66.00  ,  710.10  ,  710.10  ,  2247.00
52.00  ,  22.00  ,  100.00  ,  974.60  ,  974.60  ,  2310.00
83.00  ,  26.00  ,  54.00  ,  572.10  ,  572.10  ,  2090.00
76.00  ,  87.00  ,  91.00  ,  988.30  ,  988.30  ,  3317.00
95.00  ,  48.00  ,  23.00  ,  321.50  ,  321.50  ,  2086.00
99.00  ,  40.00  ,  88.00  ,  911.10  ,  911.10  ,  2940.00
95.00  ,  29.00  ,  54.00  ,  582.00  ,  582.00  ,  2273.00
64.00  ,  94.00  ,  27.00  ,  402.60  ,  402.60  ,  2368.00
76.00  ,  99.00  ,  96.00  ,  1049.90  ,  1049.90  ,  3543.00
52.00  ,  20.00  ,  50.00  ,  512.00  ,  512.00  ,  1584.00
72.00  ,  20.00  ,  93.00  ,  917.60  ,  917.60  ,  2426.00
70.00  ,  66.00  ,  62.00  ,  691.20  ,  691.20  ,  2566.00
77.00  ,  89.00  ,  84.00  ,  927.00  ,  927.00  ,  3257.00
75.00  ,  40.00  ,  58.00  ,  623.10  ,  623.10  ,  2232.00
71.00  ,  70.00  ,  40.00  ,  494.50  ,  494.50  ,  2322.00
36.00  ,  85.00  ,  53.00  ,  616.10  ,  616.10  ,  2279.00
69.00  ,  72.00  ,  57.00  ,  652.50  ,  652.50  ,  2562.00
40.00  ,  68.00  ,  25.00  ,  338.40  ,  338.40  ,  1714.00
96.00  ,  57.00  ,  48.00  ,  563.70  ,  563.70  ,  2565.00
54.00  ,  29.00  ,  79.00  ,  791.50  ,  791.50  ,  2131.00
33.00  ,  65.00  ,  42.00  ,  487.40  ,  487.40  ,  1829.00
65.00  ,  58.00  ,  23.00  ,  319.50  ,  319.50  ,  1856.00
51.00  ,  87.00  ,  30.00  ,  414.60  ,  414.60  ,  2163.00
61.00  ,  57.00  ,  44.00  ,  509.40  ,  509.40  ,  2089.00
65.00  ,  78.00  ,  24.00  ,  354.70  ,  354.70  ,  2130.00
93.00  ,  66.00  ,  69.00  ,  767.10  ,  767.10  ,  2940.00
75.00  ,  32.00  ,  32.00  ,  373.50  ,  373.50  ,  1764.00
44.00  ,  92.00  ,  43.00  ,  537.20  ,  537.20  ,  2326.00
90.00  ,  29.00  ,  47.00  ,  515.10  ,  515.10  ,  2115.00
100.00  ,  36.00  ,  34.00  ,  409.60  ,  409.60  ,  2144.00
49.00  ,  32.00  ,  77.00  ,  774.50  ,  774.50  ,  2082.00
87.00  ,  73.00  ,  53.00  ,  626.00  ,  626.00  ,  2735.00
48.00  ,  42.00  ,  85.00  ,  860.60  ,  860.60  ,  2312.00
48.00  ,  63.00  ,  78.00  ,  823.50  ,  823.50  ,  2487.00
53.00  ,  67.00  ,  60.00  ,  665.60  ,  665.60  ,  2347.00
34.00  ,  33.00  ,  71.00  ,  713.10  ,  713.10  ,  1831.00
100.00  ,  26.00  ,  77.00  ,  792.20  ,  792.20  ,  2616.00
45.00  ,  75.00  ,  73.00  ,  791.60  ,  791.60  ,  2537.00
45.00  ,  61.00  ,  73.00  ,  773.40  ,  773.40  ,  2355.00
33.00  ,  98.00  ,  53.00  ,  631.50  ,  631.50  ,  2412.00
87.00  ,  45.00  ,  61.00  ,  663.20  ,  663.20  ,  2483.00
64.00  ,  48.00  ,  73.00  ,  766.00  ,  766.00  ,  2414.00
68.00  ,  63.00  ,  63.00  ,  695.50  ,  695.50  ,  2517.00
50.00  ,  39.00  ,  68.00  ,  701.30  ,  701.30  ,  2059.00
96.00  ,  72.00  ,  23.00  ,  353.20  ,  353.20  ,  2410.00
25.00  ,  38.00  ,  28.00  ,  319.50  ,  319.50  ,  1186.00
36.00  ,  25.00  ,  89.00  ,  869.30  ,  869.30  ,  2003.00
87.00  ,  76.00  ,  25.00  ,  372.30  ,  372.30  ,  2382.00
98.00  ,  50.00  ,  40.00  ,  482.00  ,  482.00  ,  2386.00
31.00  ,  37.00  ,  47.00  ,  496.00  ,  496.00  ,  1511.00
98.00  ,  98.00  ,  85.00  ,  958.40  ,  958.40  ,  3640.00
93.00  ,  81.00  ,  94.00  ,  1016.60  ,  1016.60  ,  3485.00
95.00  ,  39.00  ,  92.00  ,  944.60  ,  944.60  ,  2935.00
88.00  ,  99.00  ,  25.00  ,  402.70  ,  402.70  ,  2693.00
85.00  ,  44.00  ,  34.00  ,  412.50  ,  412.50  ,  2068.00
80.00  ,  36.00  ,  51.00  ,  556.00  ,  556.00  ,  2142.00
64.00  ,  55.00  ,  73.00  ,  775.10  ,  775.10  ,  2505.00
74.00  ,  51.00  ,  75.00  ,  793.30  ,  793.30  ,  2601.00
29.00  ,  50.00  ,  25.00  ,  309.50  ,  309.50  ,  1348.00
36.00  ,  50.00  ,  58.00  ,  616.60  ,  616.60  ,  1894.00
59.00  ,  95.00  ,  96.00  ,  1036.20  ,  1036.20  ,  3287.00
66.00  ,  96.00  ,  43.00  ,  553.40  ,  553.40  ,  2642.00
60.00  ,  45.00  ,  39.00  ,  447.30  ,  447.30  ,  1851.00
69.00  ,  87.00  ,  36.00  ,  478.80  ,  478.80  ,  2463.00
20.00  ,  65.00  ,  89.00  ,  913.30  ,  913.30  ,  2331.00
88.00  ,  33.00  ,  20.00  ,  270.90  ,  270.90  ,  1765.00
94.00  ,  52.00  ,  91.00  ,  951.80  ,  951.80  ,  3078.00
36.00  ,  91.00  ,  39.00  ,  495.10  ,  495.10  ,  2161.00
43.00  ,  70.00  ,  36.00  ,  443.70  ,  443.70  ,  1930.00
84.00  ,  59.00  ,  53.00  ,  606.30  ,  606.30  ,  2517.00
32.00  ,  72.00  ,  63.00  ,  689.20  ,  689.20  ,  2202.00
96.00  ,  24.00  ,  36.00  ,  410.40  ,  410.40  ,  1968.00
51.00  ,  36.00  ,  75.00  ,  762.30  ,  762.30  ,  2130.00
100.00  ,  87.00  ,  82.00  ,  917.50  ,  917.50  ,  3479.00
97.00  ,  71.00  ,  61.00  ,  702.00  ,  702.00  ,  2941.00
81.00  ,  35.00  ,  20.00  ,  270.00  ,  270.00  ,  1707.00
98.00  ,  36.00  ,  79.00  ,  822.60  ,  822.60  ,  2750.00
97.00  ,  47.00  ,  77.00  ,  818.00  ,  818.00  ,  2853.00
98.00  ,  39.00  ,  39.00  ,  458.50  ,  458.50  ,  2229.00
88.00  ,  41.00  ,  21.00  ,  290.50  ,  290.50  ,  1883.00
44.00  ,  97.00  ,  69.00  ,  782.90  ,  782.90  ,  2755.00
36.00  ,  98.00  ,  59.00  ,  688.20  ,  688.20  ,  2532.00
21.00  ,  58.00  ,  77.00  ,  794.30  ,  794.30  ,  2084.00
96.00  ,  82.00  ,  55.00  ,  660.60  ,  660.60  ,  2988.00
41.00  ,  40.00  ,  36.00  ,  403.70  ,  403.70  ,  1516.00
94.00  ,  100.00  ,  64.00  ,  765.80  ,  765.80  ,  3324.00
66.00  ,  20.00  ,  20.00  ,  243.00  ,  243.00  ,  1332.00
25.00  ,  21.00  ,  64.00  ,  628.60  ,  628.60  ,  1469.00
53.00  ,  30.00  ,  86.00  ,  856.70  ,  856.70  ,  2230.00
65.00  ,  27.00  ,  23.00  ,  279.20  ,  279.20  ,  1453.00
93.00  ,  61.00  ,  79.00  ,  852.60  ,  852.60  ,  3015.00
93.00  ,  85.00  ,  33.00  ,  460.60  ,  460.60  ,  2683.00
22.00  ,  89.00  ,  29.00  ,  393.50  ,  393.50  ,  1827.00
83.00  ,  79.00  ,  56.00  ,  659.40  ,  659.40  ,  2807.00
69.00  ,  95.00  ,  67.00  ,  774.40  ,  774.40  ,  3001.00
57.00  ,  41.00  ,  71.00  ,  735.00  ,  735.00  ,  2211.00
31.00  ,  46.00  ,  63.00  ,  654.90  ,  654.90  ,  1852.00
62.00  ,  24.00  ,  84.00  ,  835.00  ,  835.00  ,  2232.00
68.00  ,  69.00  ,  98.00  ,  1025.30  ,  1025.30  ,  3085.00
86.00  ,  81.00  ,  74.00  ,  829.10  ,  829.10  ,  3121.00
67.00  ,  90.00  ,  98.00  ,  1052.10  ,  1052.10  ,  3346.00
24.00  ,  40.00  ,  97.00  ,  956.40  ,  956.40  ,  2166.00
98.00  ,  65.00  ,  81.00  ,  878.70  ,  878.70  ,  3155.00
91.00  ,  23.00  ,  41.00  ,  452.60  ,  452.60  ,  1965.00
75.00  ,  88.00  ,  62.00  ,  722.30  ,  722.30  ,  2912.00
52.00  ,  40.00  ,  69.00  ,  712.80  ,  712.80  ,  2110.00
87.00  ,  87.00  ,  46.00  ,  579.80  ,  579.80  ,  2819.00
33.00  ,  42.00  ,  44.00  ,  475.90  ,  475.90  ,  1558.00
25.00  ,  31.00  ,  68.00  ,  678.40  ,  678.40  ,  1655.00
30.00  ,  36.00  ,  61.00  ,  623.00  ,  623.00  ,  1682.00
75.00  ,  66.00  ,  45.00  ,  537.30  ,  537.30  ,  2388.00
30.00  ,  76.00  ,  48.00  ,  555.40  ,  555.40  ,  2020.00
59.00  ,  59.00  ,  94.00  ,  971.00  ,  971.00  ,  2791.00
36.00  ,  57.00  ,  68.00  ,  717.70  ,  717.70  ,  2125.00
59.00  ,  50.00  ,  39.00  ,  453.30  ,  453.30  ,  1904.00
70.00  ,  73.00  ,  61.00  ,  691.10  ,  691.10  ,  2643.00
30.00  ,  27.00  ,  87.00  ,  850.50  ,  850.50  ,  1929.00
83.00  ,  25.00  ,  80.00  ,  810.00  ,  810.00  ,  2441.00
81.00  ,  80.00  ,  98.00  ,  1046.10  ,  1046.10  ,  3384.00
43.00  ,  75.00  ,  44.00  ,  523.80  ,  523.80  ,  2107.00
66.00  ,  97.00  ,  64.00  ,  747.90  ,  747.90  ,  2949.00
49.00  ,  28.00  ,  40.00  ,  428.90  ,  428.90  ,  1512.00
20.00  ,  38.00  ,  48.00  ,  501.00  ,  501.00  ,  1406.00
23.00  ,  85.00  ,  40.00  ,  490.00  ,  490.00  ,  1941.00
99.00  ,  26.00  ,  23.00  ,  294.90  ,  294.90  ,  1848.00
46.00  ,  79.00  ,  94.00  ,  990.50  ,  990.50  ,  2895.00
47.00  ,  76.00  ,  76.00  ,  821.50  ,  821.50  ,  2616.00
52.00  ,  69.00  ,  59.00  ,  658.50  ,  658.50  ,  2347.00
61.00  ,  67.00  ,  24.00  ,  338.40  ,  338.40  ,  1939.00
66.00  ,  36.00  ,  62.00  ,  650.20  ,  650.20  ,  2128.00
60.00  ,  36.00  ,  50.00  ,  536.80  ,  536.80  ,  1888.00
88.00  ,  88.00  ,  88.00  ,  968.00  ,  968.00  ,  3432.00
73.00  ,  46.00  ,  77.00  ,  804.70  ,  804.70  ,  2552.00
59.00  ,  95.00  ,  85.00  ,  935.00  ,  935.00  ,  3133.00
43.00  ,  71.00  ,  36.00  ,  445.00  ,  445.00  ,  1943.00
35.00  ,  42.00  ,  92.00  ,  918.50  ,  918.50  ,  2254.00
76.00  ,  83.00  ,  22.00  ,  348.30  ,  348.30  ,  2299.00
94.00  ,  62.00  ,  37.00  ,  468.00  ,  468.00  ,  2452.00
52.00  ,  65.00  ,  68.00  ,  736.10  ,  736.10  ,  2421.00
86.00  ,  93.00  ,  95.00  ,  1037.90  ,  1037.90  ,  3571.00
28.00  ,  33.00  ,  20.00  ,  240.90  ,  240.90  ,  1045.00
64.00  ,  90.00  ,  39.00  ,  507.80  ,  507.80  ,  2484.00
70.00  ,  63.00  ,  34.00  ,  429.70  ,  429.70  ,  2135.00
29.00  ,  67.00  ,  26.00  ,  340.80  ,  340.80  ,  1583.00
48.00  ,  100.00  ,  92.00  ,  1000.40  ,  1000.40  ,  3164.00
26.00  ,  79.00  ,  57.00  ,  640.10  ,  640.10  ,  2137.00
72.00  ,  83.00  ,  96.00  ,  1027.10  ,  1027.10  ,  3287.00
99.00  ,  53.00  ,  97.00  ,  1010.80  ,  1010.80  ,  3235.00
22.00  ,  62.00  ,  40.00  ,  459.60  ,  459.60  ,  1630.00
76.00  ,  52.00  ,  76.00  ,  804.80  ,  804.80  ,  2652.00
41.00  ,  88.00  ,  43.00  ,  530.50  ,  530.50  ,  2238.00
69.00  ,  52.00  ,  21.00  ,  295.30  ,  295.30  ,  1798.00
60.00  ,  28.00  ,  96.00  ,  949.60  ,  949.60  ,  2428.00
71.00  ,  73.00  ,  43.00  ,  526.00  ,  526.00  ,  2403.00
79.00  ,  61.00  ,  83.00  ,  882.40  ,  882.40  ,  2903.00
69.00  ,  70.00  ,  64.00  ,  714.30  ,  714.30  ,  2634.00
100.00  ,  62.00  ,  71.00  ,  783.80  ,  783.80  ,  3000.00
89.00  ,  90.00  ,  94.00  ,  1026.30  ,  1026.30  ,  3554.00
53.00  ,  60.00  ,  96.00  ,  987.70  ,  987.70  ,  2760.00
90.00  ,  88.00  ,  100.00  ,  1079.40  ,  1079.40  ,  3624.00
56.00  ,  94.00  ,  80.00  ,  886.20  ,  886.20  ,  3014.00
67.00  ,  31.00  ,  57.00  ,  598.20  ,  598.20  ,  2005.00
51.00  ,  63.00  ,  56.00  ,  622.60  ,  622.60  ,  2215.00
84.00  ,  74.00  ,  25.00  ,  368.20  ,  368.20  ,  2320.00
31.00  ,  34.00  ,  68.00  ,  685.30  ,  685.30  ,  1766.00
53.00  ,  75.00  ,  62.00  ,  694.40  ,  694.40  ,  2479.00
94.00  ,  89.00  ,  55.00  ,  668.70  ,  668.70  ,  3055.00
88.00  ,  43.00  ,  58.00  ,  633.50  ,  633.50  ,  2427.00
36.00  ,  73.00  ,  57.00  ,  637.30  ,  637.30  ,  2179.00
26.00  ,  47.00  ,  81.00  ,  819.30  ,  819.30  ,  2057.00
78.00  ,  30.00  ,  95.00  ,  952.00  ,  952.00  ,  2656.00
41.00  ,  44.00  ,  58.00  ,  611.30  ,  611.30  ,  1876.00
47.00  ,  29.00  ,  24.00  ,  282.00  ,  282.00  ,  1277.00
65.00  ,  26.00  ,  32.00  ,  360.70  ,  360.70  ,  1566.00
51.00  ,  97.00  ,  24.00  ,  372.40  ,  372.40  ,  2209.00
21.00  ,  50.00  ,  99.00  ,  986.30  ,  986.30  ,  2288.00
35.00  ,  22.00  ,  47.00  ,  478.50  ,  478.50  ,  1364.00
96.00  ,  93.00  ,  50.00  ,  628.90  ,  628.90  ,  3061.00
71.00  ,  26.00  ,  98.00  ,  970.90  ,  970.90  ,  2562.00
22.00  ,  26.00  ,  93.00  ,  900.40  ,  900.40  ,  1904.00
93.00  ,  38.00  ,  49.00  ,  546.70  ,  546.70  ,  2296.00
91.00  ,  63.00  ,  92.00  ,  973.80  ,  973.80  ,  3199.00
40.00  ,  28.00  ,  61.00  ,  617.60  ,  617.60  ,  1698.00
68.00  ,  60.00  ,  66.00  ,  719.20  ,  719.20  ,  2520.00
49.00  ,  33.00  ,  51.00  ,  536.60  ,  536.60  ,  1731.00
62.00  ,  73.00  ,  82.00  ,  880.30  ,  880.30  ,  2841.00
84.00  ,  40.00  ,  80.00  ,  830.00  ,  830.00  ,  2648.00
100.00  ,  30.00  ,  100.00  ,  1009.00  ,  1009.00  ,  2990.00
88.00  ,  81.00  ,  45.00  ,  563.30  ,  563.30  ,  2739.00
54.00  ,  23.00  ,  49.00  ,  507.70  ,  507.70  ,  1633.00
23.00  ,  98.00  ,  89.00  ,  957.70  ,  957.70  ,  2796.00
53.00  ,  40.00  ,  100.00  ,  998.50  ,  998.50  ,  2556.00
96.00  ,  62.00  ,  44.00  ,  533.40  ,  533.40  ,  2574.00
27.00  ,  69.00  ,  84.00  ,  876.00  ,  876.00  ,  2397.00
29.00  ,  41.00  ,  53.00  ,  555.40  ,  555.40  ,  1623.00
79.00  ,  61.00  ,  21.00  ,  312.00  ,  312.00  ,  2035.00
85.00  ,  38.00  ,  56.00  ,  607.10  ,  607.10  ,  2298.00
40.00  ,  44.00  ,  32.00  ,  371.60  ,  371.60  ,  1500.00
